,YOB,Income,Lon,Lat,Apl_Year,gender,Accepted
2705,1988,5564,-95,25,2018,0,True
2706,1934,4217,-95,42,2018,1,False
2707,1948,4628,-86,28,2018,0,False
2708,1966,5353,-95,24,2017,1,False
2709,1997,4845,-99,21,2016,0,False
2710,1942,9305,-94,21,2016,1,False
2711,1966,2449,-99,26,2017,1,False
2712,1923,2254,-99,26,2018,1,False
2713,1981,7387,-94,26,2018,1,False
2714,1936,2477,-94,29,2018,0,True
2715,1995,2169,-90,42,2017,0,False
2716,1981,7122,-90,38,2017,1,False
2717,1984,8614,-99,37,2017,1,False
2718,1948,8106,-86,38,2017,1,False
2719,1918,1073,-82,21,2018,1,True
2720,1961,2153,-94,26,2018,1,True
2721,1998,7617,-82,26,2016,1,True
2722,1976,2151,-90,21,2017,0,True
2723,1940,6486,-97,29,2018,0,False
2724,2002,6099,-99,28,2018,0,False
2725,1990,8830,-84,26,2017,1,False
2726,1954,4779,-95,42,2016,0,False
2727,1930,5245,-84,21,2016,1,True
2728,1956,4516,-94,42,2016,0,True
2729,1916,7814,-81,28,2017,0,True
2730,1974,2540,-84,29,2016,1,True
2731,1947,3502,-99,26,2017,0,True
2732,1954,1810,-87,46,2016,1,False
2733,1914,5254,-82,21,2017,0,True
2734,1922,5699,-94,28,2018,0,False
2735,1914,2183,-95,37,2017,0,True
2736,1924,2084,-95,46,2017,0,True
2737,1921,1366,-82,24,2016,1,True
2738,1913,3967,-97,26,2018,0,True
2739,1959,6943,-81,29,2016,0,False
2740,2011,1846,-90,24,2018,1,True
2741,1953,4514,-87,42,2017,1,True
2742,2010,5394,-84,42,2017,1,True
2743,1950,8679,-86,37,2017,1,False
2744,1994,6116,-95,25,2016,1,False
2745,1967,9799,-81,46,2016,0,False
2746,1944,4734,-84,46,2016,1,True
2747,2007,5382,-81,42,2016,0,False
2748,1982,3358,-84,24,2017,1,True
2749,1939,1466,-82,42,2017,0,True
2750,1985,6690,-86,25,2018,1,False
2751,2004,4499,-87,37,2017,0,False
2752,1935,1342,-95,24,2017,1,True
2753,1964,7520,-86,24,2018,1,False
2754,1933,1845,-81,37,2016,1,True
2755,1910,7612,-87,38,2016,0,False
2756,1955,9459,-95,42,2017,1,False
2757,1929,7231,-99,38,2016,1,True
2758,1927,8996,-82,29,2017,0,False
2759,1944,2933,-95,46,2016,0,True
2760,1960,6617,-97,25,2017,0,False
2761,1992,7969,-90,25,2017,1,False
2762,1961,9042,-94,46,2018,0,False
2763,1915,1273,-94,46,2018,0,True
2764,1950,9052,-84,28,2016,1,True
2765,2005,7197,-97,42,2017,0,False
2766,1951,5243,-94,42,2016,1,False
2767,1951,6535,-87,28,2016,0,False
2768,1987,1401,-82,46,2018,1,True
2769,1915,2143,-95,46,2018,0,True
2770,1944,3700,-84,37,2017,1,True
2771,1967,2936,-87,37,2018,0,False
2772,1938,7496,-84,38,2016,1,False
2773,1990,9853,-81,21,2018,0,False
2774,1980,3254,-81,24,2016,0,True
2775,1999,5046,-84,29,2017,0,False
2776,1937,8887,-95,29,2016,0,True
2777,1910,1267,-90,42,2017,1,True
2778,1930,7249,-81,29,2017,0,False
2779,1977,4373,-94,21,2016,0,False
2780,1972,2572,-99,28,2017,1,True
2781,1932,7005,-87,25,2016,1,True
2782,1937,8463,-84,21,2018,0,False
2783,1968,8062,-87,28,2017,1,False
2784,1932,7694,-87,24,2018,1,False
2785,1951,8723,-82,28,2017,1,False
2786,1968,5411,-87,42,2016,1,False
2787,1931,7122,-82,21,2016,1,False
2788,1996,3601,-94,28,2017,0,True
2789,2015,5980,-86,28,2017,1,True
2790,1923,3102,-84,38,2018,1,True
2791,1962,7338,-94,26,2018,0,False
2792,1993,5960,-90,46,2017,1,True
2793,2016,4964,-86,42,2017,1,True
2794,1914,3413,-97,46,2016,0,True
2795,1917,8942,-87,37,2018,1,True
2796,2010,9391,-97,38,2016,1,False
2797,2001,3920,-94,29,2017,0,False
2798,1920,3656,-82,29,2018,1,True
2799,1924,1248,-99,37,2018,1,True
2800,1984,5592,-87,42,2016,0,False
2801,1949,9305,-81,42,2018,1,False
2802,2009,6655,-97,21,2017,0,False
2803,1980,4140,-86,21,2017,0,False
2804,1941,4836,-99,24,2017,0,False
2805,1990,3488,-90,25,2016,0,False
2806,1950,6494,-97,46,2016,0,False
2807,1953,4292,-81,42,2017,0,True
2808,1973,3219,-90,24,2016,0,False
2809,1973,2358,-86,42,2017,0,False
2810,1986,6070,-86,25,2018,0,True
2811,1921,2792,-94,21,2016,0,False
2812,1998,3631,-86,28,2018,0,True
2813,1956,6300,-87,21,2018,1,False
2814,1949,7728,-82,46,2016,1,False
2815,1962,5025,-82,21,2018,1,False
2816,1931,4276,-81,24,2016,1,True
2817,2012,9939,-82,38,2016,0,True
2818,1966,6139,-82,37,2018,0,False
2819,1957,5648,-81,46,2017,1,True
2820,1928,5805,-87,29,2018,0,False
2821,1966,4486,-81,24,2016,0,False
2822,1983,9883,-84,28,2017,1,False
2823,1980,5786,-90,46,2016,1,False
2824,2001,5467,-99,24,2016,0,True
2825,1971,3337,-86,42,2016,0,True
2826,1913,7027,-87,25,2016,0,True
2827,1939,8796,-90,26,2017,0,False
2828,1992,5528,-86,28,2016,0,False
2829,1922,3230,-82,29,2017,1,True
2830,1945,7200,-82,26,2016,1,False
2831,1962,2991,-87,38,2016,1,True
2832,1940,3604,-95,38,2016,1,True
2833,2005,3039,-97,38,2018,1,False
2834,1942,2429,-82,25,2017,0,True
2835,1957,7673,-99,25,2017,1,True
2836,1946,2358,-81,29,2018,0,True
2837,1984,7601,-95,37,2018,0,True
2838,1934,6702,-90,29,2016,1,True
2839,1944,4363,-86,25,2018,1,False
2840,1930,4038,-99,26,2016,0,False
2841,1963,2305,-90,46,2018,1,True
2842,1968,5450,-90,42,2016,1,False
2843,1966,1999,-86,38,2016,0,True
2844,1949,4894,-94,21,2017,0,False
2845,1992,8719,-95,42,2018,0,False
2846,2010,2502,-94,38,2017,0,True
2847,2007,2972,-95,28,2016,1,True
2848,1992,9331,-84,25,2017,0,False
2849,2012,3307,-84,21,2017,0,True
2850,1922,3337,-81,42,2017,0,True
2851,1947,6405,-94,26,2017,1,False
2852,1969,2507,-86,21,2016,1,False
2853,1951,7903,-82,37,2018,0,False
2854,1917,1393,-81,38,2016,0,True
2855,1988,5894,-99,26,2016,0,True
2856,1970,3987,-99,25,2016,0,False
2857,1916,8553,-94,25,2016,0,False
2858,2009,5371,-95,21,2016,1,False
2859,1984,5237,-86,38,2017,0,True
2860,1933,4936,-82,26,2016,1,True
2861,1913,6712,-81,38,2017,0,False
2862,1930,1297,-81,21,2017,1,True
2863,1933,2132,-84,37,2016,1,True
2864,1949,2930,-90,24,2017,1,True
2865,1933,6927,-82,37,2017,1,False
2866,1931,1837,-90,21,2017,0,True
2867,1958,7951,-97,21,2018,0,False
2868,1911,4801,-94,28,2018,1,True
2869,1947,8274,-81,28,2017,0,True
2870,2001,5403,-97,46,2017,0,True
2871,1937,1248,-97,24,2016,1,True
2872,1915,3069,-99,21,2018,0,True
2873,1928,6423,-81,26,2016,0,True
2874,1950,6619,-90,24,2016,0,True
2875,2008,2807,-95,21,2016,0,True
2876,2002,8139,-90,37,2017,1,False
2877,1916,4637,-95,25,2018,1,True
2878,2011,6429,-99,25,2017,1,False
2879,2005,8550,-81,21,2018,0,False
2880,1912,8812,-97,21,2016,1,True
2881,1970,2113,-87,26,2017,0,False
2882,1919,4839,-95,42,2017,0,True
2883,1946,7470,-81,37,2017,0,True
2884,1998,3396,-87,24,2018,0,True
2885,1996,3819,-99,37,2018,1,True
2886,1971,2938,-99,37,2017,0,True
2887,1961,2399,-84,38,2016,1,False
2888,1992,2395,-95,46,2016,0,True
2889,1997,8683,-94,29,2018,0,False
2890,1991,7024,-86,42,2017,1,False
2891,1973,7461,-95,21,2018,0,False
2892,1975,2563,-84,37,2018,0,True
2893,1918,8100,-86,21,2016,1,False
2894,1951,9814,-90,28,2016,1,False
2895,1971,3951,-95,21,2016,0,False
2896,1983,9485,-81,28,2018,1,False
2897,1933,5933,-87,21,2018,1,True
2898,1993,1942,-81,25,2016,0,True
2899,1941,8933,-81,42,2017,1,False
2900,1920,9447,-81,29,2016,1,False
2901,1966,3477,-86,42,2016,0,True
2902,1996,3654,-86,42,2018,0,True
2903,1978,3948,-82,24,2016,0,True
2904,1976,4173,-87,26,2018,1,False
2905,1956,6538,-84,42,2016,0,False
2906,2008,3798,-95,24,2017,0,False
2907,1995,5317,-90,46,2018,1,True
2908,2005,2401,-82,46,2016,0,True
2909,1929,1343,-82,21,2016,0,True
2910,2004,5759,-90,25,2018,0,False
2911,1978,2062,-84,38,2016,1,True
2912,1955,7063,-81,28,2018,1,False
2913,1948,5397,-87,21,2017,1,True
2914,2016,4967,-86,38,2016,1,True
2915,1983,9464,-94,29,2016,1,True
2916,1910,4241,-81,28,2016,0,True
2917,1945,6875,-97,24,2017,0,False
2918,1945,2445,-82,26,2016,0,True
2919,1984,2052,-94,38,2017,1,False
2920,1975,9229,-87,26,2016,1,False
2921,1959,3340,-84,37,2018,0,True
2922,2011,2137,-81,21,2017,1,True
2923,1967,1062,-84,26,2018,1,False
2924,1958,9369,-87,24,2018,1,False
2925,1978,8636,-90,24,2016,1,False
2926,1982,1442,-99,28,2017,1,True
2927,1967,8886,-95,42,2018,0,False
2928,1912,9227,-99,37,2018,1,False
2929,1953,7993,-97,21,2017,1,False
2930,2010,7202,-95,46,2018,1,True
2931,1999,5105,-87,28,2016,0,False
2932,1998,3581,-94,26,2017,1,True
2933,1950,2846,-81,29,2018,1,True
2934,1946,2843,-86,46,2017,1,True
2935,1973,9330,-82,24,2016,0,False
2936,1913,5274,-84,46,2018,0,True
2937,2009,6567,-87,46,2016,0,True
2938,1947,8138,-95,37,2016,0,False
2939,1910,9681,-94,37,2017,1,True
2940,1910,3763,-82,24,2018,0,True
2941,1979,9326,-95,46,2017,0,False
2942,2006,3222,-99,46,2016,1,True
2943,1941,4531,-94,28,2016,1,True
2944,1940,4256,-94,38,2017,1,False
2945,2015,5012,-82,21,2018,0,False
2946,1944,9498,-95,38,2016,0,False
2947,2010,9574,-81,24,2016,0,False
2948,2011,4592,-90,37,2017,0,False
2949,1964,9121,-84,25,2016,1,False
2950,1936,2486,-82,38,2018,1,True
2951,2015,9736,-97,21,2017,0,False
2952,1998,6135,-84,46,2018,0,False
2953,1939,1538,-90,28,2018,1,True
2954,1954,1404,-82,29,2018,0,True
2955,1984,3651,-82,46,2018,1,True
2956,1925,1842,-87,21,2018,0,True
2957,1964,5870,-81,46,2017,1,False
2958,1916,6434,-87,37,2016,1,False
2959,1979,6231,-82,37,2017,1,True
2960,1994,5338,-95,21,2018,0,True
2961,1944,1338,-97,28,2016,1,True
2962,1939,9952,-90,26,2016,1,False
2963,1991,2039,-86,28,2017,1,True
2964,1980,1036,-94,42,2018,1,True
2965,1945,2191,-87,21,2018,0,True
2966,2003,3820,-90,29,2016,1,False
2967,1924,8882,-86,26,2016,0,True
2968,1963,4153,-86,42,2017,0,False
2969,1971,3822,-99,29,2016,0,True
2970,1974,6141,-82,28,2016,0,False
2971,1917,6725,-82,28,2016,1,True
2972,2008,3019,-97,38,2016,1,True
2973,1922,5888,-87,24,2018,0,True
2974,1933,6631,-97,28,2016,0,False
2975,2000,7638,-97,21,2018,0,True
2976,1986,9008,-97,25,2017,1,True
2977,1990,1804,-97,38,2017,1,True
2978,1927,3162,-99,26,2018,1,True
2979,1920,3334,-87,26,2016,1,True
2980,1983,9867,-95,37,2017,0,False
2981,1995,8952,-81,26,2018,1,False
2982,1983,6549,-87,25,2018,1,True
2983,2009,5402,-84,25,2016,0,True
2984,1939,6301,-97,38,2017,1,True
2985,1925,8412,-81,38,2017,0,False
2986,1993,9103,-84,46,2018,1,False
2987,1922,5345,-99,24,2016,0,True
2988,2004,4194,-94,46,2016,1,True
2989,1936,8161,-94,25,2017,0,False
2990,1939,8369,-99,37,2017,0,False
2991,1918,9340,-84,42,2018,1,False
2992,2012,1747,-87,38,2018,1,True
2993,1972,4909,-81,26,2017,0,False
2994,1973,7079,-95,29,2018,0,False
2995,1953,7447,-95,46,2018,0,False
2996,1989,7786,-97,46,2016,1,False
2997,1924,2794,-84,24,2018,1,True
2998,1954,5436,-99,25,2017,0,False
2999,1937,1843,-90,28,2018,0,False
3000,1919,4054,-84,25,2016,1,True
3001,1948,9559,-94,25,2016,1,False
3002,1949,6095,-95,28,2017,0,False
3003,1951,9072,-81,42,2018,0,False
3004,1937,6974,-84,42,2018,1,True
3005,1963,6317,-82,38,2018,1,False
3006,1959,9897,-94,29,2016,0,False
3007,1956,1985,-81,25,2016,1,False
3008,2012,4233,-81,26,2016,0,True
3009,1969,3071,-82,26,2017,0,False
3010,2006,9635,-94,38,2018,0,False
3011,1963,1263,-82,25,2017,1,True
3012,1978,1499,-86,26,2017,1,True
3013,1933,6930,-84,42,2018,1,True
3014,1936,5933,-97,26,2017,0,False
3015,1976,7220,-97,46,2017,1,False
3016,1960,2003,-90,46,2017,1,True
3017,1976,3724,-82,26,2018,1,True
3018,1931,3650,-86,42,2017,0,False
3019,1964,4731,-94,46,2016,0,False
3020,1993,8114,-99,24,2017,0,False
3021,1918,7844,-86,46,2016,1,False
3022,1987,8361,-99,37,2016,1,True
3023,1963,9638,-87,46,2017,1,False
3024,1988,8891,-99,25,2017,0,False
3025,1987,2969,-99,46,2018,1,True
3026,1985,9289,-94,24,2016,1,False
3027,1934,4387,-97,21,2017,1,False
3028,1988,1276,-82,37,2017,1,True
3029,1995,8004,-82,38,2018,0,True
3030,1968,8064,-97,29,2017,0,False
3031,1918,3567,-84,28,2018,0,True
3032,1925,4199,-97,46,2018,0,True
3033,1915,1234,-82,29,2017,1,True
3034,1986,9920,-87,42,2017,1,False
3035,2014,7565,-90,29,2016,1,True
3036,1975,5113,-90,38,2016,1,True
3037,1915,3314,-87,29,2018,0,True
3038,1945,2462,-81,38,2018,1,True
3039,1925,1586,-99,26,2018,0,True
3040,1944,4570,-94,29,2017,0,False
3041,1945,7438,-86,38,2018,0,False
3042,1966,4474,-99,26,2018,0,False
3043,1953,1056,-94,38,2017,1,False
3044,1948,6182,-82,37,2017,0,False
3045,1913,6266,-95,24,2018,0,True
3046,1995,9378,-84,28,2018,0,True
3047,1970,7845,-86,21,2017,0,False
3048,1928,7650,-87,21,2018,1,True
3049,1940,3549,-81,25,2017,0,False
3050,1920,7542,-84,21,2017,0,True
3051,1984,3283,-97,46,2016,1,False
3052,1982,8524,-95,28,2017,1,False
3053,1954,4804,-95,42,2017,0,False
3054,1986,3408,-95,29,2016,0,False
3055,1982,9356,-94,42,2016,0,False
3056,1985,9375,-86,21,2018,1,False
3057,2001,9369,-90,37,2018,1,False
3058,1931,1424,-81,38,2016,1,True
3059,2008,5844,-81,37,2018,1,True
3060,1931,8415,-97,42,2017,1,True
3061,1932,9105,-87,37,2016,1,False
3062,1976,7931,-95,38,2017,0,True
3063,1938,2901,-94,37,2017,0,True
3064,1959,2382,-81,21,2018,1,False
3065,1962,8217,-90,46,2016,0,False
3066,1951,3021,-82,25,2018,1,False
3067,1946,5139,-94,46,2018,1,True
3068,1938,8711,-97,28,2016,0,False
3069,1964,6080,-82,26,2017,0,False
3070,1965,6370,-97,24,2018,1,False
3071,1937,7184,-87,37,2016,0,False
3072,1969,4485,-99,25,2016,1,False
3073,2007,7616,-94,24,2016,1,False
3074,1910,6245,-84,42,2016,1,False
3075,1914,1365,-87,38,2018,0,True
3076,1938,5662,-82,42,2016,0,True
3077,2002,1199,-94,37,2016,0,True
3078,1998,8149,-99,46,2016,1,False
3079,2012,5602,-82,38,2018,1,True
3080,1921,7628,-99,24,2016,0,True
3081,1981,6763,-82,38,2017,0,False
3082,1926,8326,-94,28,2016,1,True
3083,1964,1704,-94,38,2016,0,True
3084,1999,9053,-94,38,2018,0,False
3085,1989,1416,-87,46,2016,1,True
3086,1958,9722,-95,42,2017,1,False
3087,2003,3793,-87,29,2017,1,True
3088,1976,2924,-87,26,2017,1,True
3089,1956,1365,-86,25,2017,0,False
3090,1916,5042,-97,46,2016,0,True
3091,1931,9520,-86,28,2018,1,False
3092,1924,5286,-90,42,2016,1,True
3093,1957,9007,-82,21,2018,1,False
3094,1965,6283,-86,24,2016,1,False
3095,2016,3574,-84,37,2018,0,True
3096,1997,4801,-84,29,2018,0,True
3097,1940,9194,-86,26,2017,0,False
3098,1971,1553,-84,37,2018,0,True
3099,1938,6453,-97,21,2016,0,False
3100,2010,3748,-95,38,2017,0,False
3101,1989,1836,-81,25,2016,0,True
3102,1923,6707,-99,29,2016,0,True
3103,1910,9116,-86,38,2016,1,False
3104,1939,1621,-97,25,2018,1,True
3105,1986,7304,-90,46,2017,0,False
3106,2005,1016,-94,37,2016,0,False
3107,1914,5219,-94,38,2017,0,False
3108,1933,4831,-99,29,2016,1,False
3109,1957,9285,-87,24,2016,0,False
3110,1918,8533,-90,37,2016,0,True
3111,1940,5263,-81,26,2018,1,False
3112,2015,5165,-99,25,2016,0,False
3113,1989,9811,-86,42,2018,0,False
3114,1922,7562,-82,28,2018,0,False
3115,1917,7747,-95,38,2017,0,True
3116,1943,6238,-84,46,2017,0,True
3117,1917,2530,-84,29,2017,1,True
3118,1969,7295,-97,25,2016,1,False
3119,2013,7453,-81,37,2018,1,True
3120,2001,2940,-99,25,2018,0,True
3121,1930,6994,-82,37,2017,0,True
3122,1948,1449,-87,46,2018,0,True
3123,2014,8290,-84,29,2018,1,True
3124,1978,2015,-82,37,2018,1,True
3125,1954,3750,-81,42,2018,1,False
3126,1972,4639,-81,29,2017,1,True
3127,1949,4553,-95,28,2017,1,False
3128,1946,3169,-94,37,2018,1,False
3129,2008,6634,-94,28,2017,0,False
3130,1930,1796,-86,46,2017,0,False
3131,1918,1497,-87,25,2018,0,True
3132,1963,9332,-87,28,2018,0,False
3133,1997,2643,-87,29,2017,0,True
3134,1938,4244,-90,24,2017,0,True
3135,2000,4199,-82,21,2018,0,False
3136,1919,6392,-84,46,2016,0,True
3137,1989,1769,-84,46,2017,1,True
3138,1998,9293,-87,26,2016,0,False
3139,1981,8358,-87,21,2016,0,False
3140,1996,3689,-99,28,2017,1,True
3141,1993,8155,-97,21,2017,0,True
3142,1954,1720,-95,37,2017,0,False
3143,1992,5899,-81,21,2016,0,True
3144,1921,9355,-84,25,2017,1,False
3145,1944,2037,-86,42,2016,0,True
3146,1913,5953,-94,37,2016,1,True
3147,1916,6777,-86,25,2017,1,True
3148,2009,3837,-84,37,2017,1,True
3149,1978,3289,-81,46,2018,1,True
3150,1950,6278,-95,29,2017,1,False
3151,2007,9703,-81,42,2016,1,False
3152,1978,2622,-86,21,2016,0,True
3153,2009,1183,-95,28,2016,1,True
3154,1959,1660,-99,28,2018,0,True
3155,1944,4273,-99,42,2017,0,True
3156,1998,7939,-86,29,2016,0,False
3157,1923,7506,-99,37,2017,1,True
3158,1947,4012,-87,37,2017,0,False
3159,1925,1513,-95,46,2016,1,True
3160,1967,4439,-87,37,2018,1,False
3161,2014,9081,-94,37,2018,1,True
3162,1979,4098,-87,25,2017,0,False
3163,2002,8866,-82,25,2016,1,False
3164,1919,4891,-94,25,2018,0,True
3165,1943,4743,-87,29,2017,1,False
3166,1967,8459,-90,28,2018,0,False
3167,1988,3626,-94,29,2017,1,False
3168,1986,4568,-84,28,2016,1,True
3169,1954,2987,-94,26,2016,0,False
3170,1939,9057,-86,42,2016,0,False
3171,1958,9715,-90,24,2018,1,False
3172,1952,2284,-86,46,2017,1,True
3173,1954,7195,-84,29,2017,0,False
3174,1978,1076,-90,26,2016,1,False
3175,1922,7633,-95,38,2016,0,False
3176,1944,4885,-87,29,2018,1,False
3177,1925,2990,-94,37,2016,1,False
3178,1955,9207,-81,37,2018,0,False
3179,2007,8334,-82,42,2018,0,False
3180,1975,9908,-81,25,2017,1,True
3181,2003,1271,-97,26,2018,1,False
3182,1975,1154,-97,38,2016,0,False
3183,1925,9755,-99,28,2018,1,False
3184,1991,2742,-90,38,2018,0,True
3185,1937,5127,-99,38,2016,1,True
3186,1961,4895,-82,29,2018,0,False
3187,1931,4341,-87,26,2016,1,True
3188,1933,1776,-82,21,2016,0,True
3189,1970,3514,-97,26,2018,1,False
3190,1933,7472,-90,26,2017,1,False
3191,1982,3792,-95,29,2016,0,True
3192,2004,5791,-86,28,2018,1,False
3193,1941,2985,-82,21,2018,1,True
3194,1955,6707,-81,29,2016,0,False
3195,1926,7917,-99,25,2018,1,False
3196,1991,2284,-99,25,2018,0,False
3197,1984,4843,-84,25,2018,1,True
3198,1989,3723,-87,42,2018,0,False
3199,1933,4400,-82,37,2018,1,True
3200,1930,8809,-81,42,2016,1,True
3201,1990,4419,-97,28,2018,0,True
3202,1935,6494,-81,42,2017,0,True
3203,2001,9614,-94,29,2016,0,True
3204,1989,5544,-81,42,2017,1,True
3205,1949,6623,-81,42,2016,0,False
3206,1924,7507,-87,21,2018,0,False
3207,1985,6031,-86,26,2018,0,False
3208,1990,1174,-97,21,2018,1,False
3209,1953,1257,-81,26,2016,0,True
3210,1970,6144,-90,28,2018,0,False
3211,1940,9384,-94,42,2016,1,False
3212,1986,2747,-99,37,2017,1,False
3213,1974,6741,-86,42,2017,0,False
3214,1955,7872,-94,38,2016,0,False
3215,1955,1103,-81,37,2017,0,True
3216,1914,1142,-87,21,2017,0,True
3217,1949,8073,-86,26,2017,1,False
3218,1926,8574,-81,37,2016,1,True
3219,1923,3558,-99,25,2016,1,True
3220,1989,9944,-81,42,2017,1,True
3221,1980,3658,-90,24,2016,1,True
3222,1992,1417,-82,28,2016,0,True
3223,1957,7801,-86,46,2018,0,False
3224,1931,7597,-84,21,2016,1,True
3225,1956,2009,-90,29,2018,1,False
3226,1948,8594,-84,46,2016,1,False
3227,1915,5788,-94,21,2016,1,True
3228,1960,9516,-87,46,2017,0,False
3229,1917,1461,-82,37,2016,0,True
3230,1991,8957,-86,21,2016,1,False
3231,1948,7803,-94,24,2018,1,False
3232,1982,2503,-81,46,2017,1,True
3233,1992,3965,-81,24,2018,1,False
3234,1928,3683,-99,28,2016,1,True
3235,1925,2178,-81,38,2017,1,True
3236,1974,2719,-99,26,2016,0,True
3237,1987,5846,-82,25,2018,0,False
3238,2010,5959,-87,37,2017,0,False
3239,1911,6072,-94,25,2017,0,True
3240,2012,4282,-87,46,2016,1,True
3241,1961,4476,-87,25,2016,1,True
3242,1923,9508,-86,25,2016,1,False
3243,2011,3207,-87,24,2016,0,True
3244,2010,9349,-90,38,2018,0,False
3245,1926,7525,-86,46,2016,0,False
3246,2014,4995,-97,26,2016,1,True
3247,1956,2214,-95,28,2016,0,True
3248,1956,1086,-84,25,2017,0,True
3249,1950,9243,-90,25,2016,0,False
3250,1998,9280,-99,21,2018,0,False
3251,1975,9688,-82,29,2018,0,False
3252,1967,6754,-99,28,2018,0,False
3253,1984,9274,-81,37,2018,1,False
3254,1925,6799,-94,21,2017,1,True
3255,2016,4313,-87,26,2018,1,True
3256,1936,7783,-94,28,2016,0,False
3257,2012,3412,-86,42,2016,1,True
3258,1996,9897,-94,21,2016,1,False
3259,1999,3721,-81,24,2016,0,False
3260,1982,1775,-97,46,2018,0,False
3261,2015,8153,-87,28,2018,1,False
3262,1935,2560,-99,29,2016,1,True
3263,1984,5936,-99,37,2016,0,False
3264,1991,9953,-86,24,2018,0,False
3265,1985,4409,-97,42,2016,1,True
3266,1975,3554,-86,21,2016,0,False
3267,2007,1306,-84,28,2016,0,False
3268,1982,6506,-97,29,2018,0,False
3269,1973,4473,-94,46,2016,0,True
3270,1929,6367,-97,37,2016,0,False
3271,1989,4846,-95,38,2018,0,True
3272,1939,8526,-81,28,2016,1,True
3273,1943,6336,-99,25,2018,1,True
3274,1945,4298,-95,42,2017,1,True
3275,1933,4716,-90,24,2016,1,True
3276,1932,6522,-87,38,2018,0,True
3277,1956,9519,-86,46,2018,0,False
3278,1926,8100,-86,29,2016,1,False
3279,1937,4410,-87,26,2018,0,False
3280,1985,2940,-99,28,2016,1,False
3281,1954,6842,-86,38,2016,1,False
3282,1962,6133,-81,37,2017,1,False
3283,1942,7104,-99,26,2016,1,False
3284,2004,3725,-90,38,2016,1,True
3285,1951,2079,-99,24,2018,1,True
3286,1913,7300,-94,38,2017,0,False
3287,1938,2036,-87,21,2018,1,True
3288,2010,5939,-90,42,2016,0,False
3289,2005,2971,-95,26,2016,0,False
3290,1996,1834,-99,29,2017,1,True
3291,1954,6352,-99,42,2016,1,False
3292,2015,7767,-99,24,2017,1,False
3293,2001,5667,-97,37,2018,0,True
3294,1973,8017,-99,24,2016,1,False
3295,2003,1058,-97,46,2018,0,True
3296,1980,1424,-90,24,2016,0,True
3297,1947,9069,-90,42,2016,1,True
3298,1922,8070,-97,26,2016,0,False
3299,1999,1108,-90,29,2016,0,True
3300,1948,6804,-95,28,2016,1,False
3301,1945,1117,-95,37,2018,1,True
3302,1917,7855,-82,46,2018,0,False
3303,1984,5335,-82,38,2018,0,False
3304,1948,3062,-99,46,2018,0,True
3305,2011,4302,-90,38,2016,1,True
3306,1955,5628,-95,24,2017,1,False
3307,1923,5767,-99,42,2018,0,True
3308,1984,1583,-97,26,2018,1,True
3309,1962,3516,-86,46,2017,0,False
3310,1970,4868,-81,38,2018,1,False
3311,1946,7798,-95,28,2017,1,False
3312,1990,2400,-97,25,2017,1,True
3313,2003,7614,-90,29,2018,1,False
3314,1982,4058,-86,21,2018,0,False
3315,1962,3275,-90,46,2018,0,False
3316,2001,8381,-90,24,2017,0,False
3317,1989,1443,-94,38,2016,1,True
3318,2016,6027,-97,26,2017,1,True
3319,1972,3388,-94,29,2016,0,True
3320,1912,4839,-97,46,2016,0,True
3321,1955,1803,-90,25,2016,1,True
3322,2009,9968,-90,29,2017,0,False
3323,1940,4643,-95,21,2017,1,False
3324,1911,6521,-94,29,2016,0,True
3325,2009,2123,-94,26,2016,0,True
3326,1966,8867,-95,28,2016,1,False
3327,1994,1524,-81,25,2016,1,True
3328,1932,3656,-95,38,2016,0,True
3329,1954,8030,-90,29,2016,0,False
3330,1947,3390,-81,26,2018,1,False
3331,2013,2042,-81,38,2017,0,True
3332,2004,4186,-84,42,2016,0,False
3333,1916,6768,-81,28,2017,0,True
3334,1991,1752,-81,28,2018,0,True
3335,2009,7240,-99,28,2017,1,False
3336,1944,9200,-81,29,2016,0,False
3337,1918,2849,-86,29,2016,0,True
3338,1942,9266,-99,29,2017,0,False
3339,1978,7548,-82,42,2016,1,False
3340,1955,4775,-86,26,2016,0,True
3341,1936,3782,-97,24,2018,0,False
3342,2000,3177,-81,21,2018,0,True
3343,1965,3318,-84,29,2016,0,False
3344,1960,2035,-81,37,2018,0,False
3345,1944,9679,-99,46,2016,0,False
3346,1989,2386,-99,25,2017,1,False
3347,2009,6353,-87,24,2017,1,True
3348,1999,5352,-87,24,2017,0,True
3349,1990,5289,-94,28,2018,1,True
3350,1978,7656,-90,28,2018,1,False
3351,1979,4602,-99,38,2016,0,True
3352,1946,7803,-81,24,2016,1,False
3353,1941,9698,-82,37,2018,1,True
3354,2009,2956,-87,38,2018,1,True
3355,1915,9437,-87,38,2018,1,True
3356,2010,1887,-86,29,2018,1,True
3357,2006,3689,-95,24,2016,0,False
3358,1997,6354,-84,25,2017,1,False
3359,1987,5882,-97,42,2018,0,False
3360,2002,7549,-81,28,2018,0,False
3361,1934,5398,-99,24,2018,0,True
3362,1997,3402,-84,24,2017,1,True
3363,1934,7700,-90,29,2017,1,True
3364,1994,7349,-87,26,2017,0,False
3365,1963,7468,-87,25,2017,1,False
3366,2007,2662,-86,21,2016,1,False
3367,1962,6594,-81,25,2017,0,False
3368,1949,9118,-94,46,2016,1,False
3369,1978,4393,-95,25,2017,1,True
